text_id,span_text,label,start_char,end_char
text_10194,Укрхімтрансаміаку,ORG,41,58
text_10194,НКРЕКП,ORG,68,74
text_10194,АМКУ,ORG,78,82
text_10195,Укрхімтрансаміаку,ORG,52,69
text_10195,Комісії,ORG,224,231
text_10197,Укрхімтрансаміак,ORG,2,18
text_10198,ДП «Укрхімтрансаміак»,ORG,11,32
text_10198,Закону «Про публічні закупівлі»,DOC,77,108
text_10199,весною 2018 році,DATE,17,33
text_10199,ДАСУ,ORG,40,44
text_10200,2017 році,DATE,11,20
text_10200,"37,35 млн грн",MON,137,150
text_10200,заступнику голови,JOB,162,179
text_10200,Дніпропетровської облради,ORG,180,205
text_10200,Віктору Науменку,PERS,206,222
text_10200,народних депутатів,JOB,262,280
text_10200,Криворізької установи виконання покарань №3,ORG,347,390
text_10200,3 жовтня,DATE,393,401
text_10200,Науменка,PERS,494,502
text_10200,народних депутатів,JOB,534,552
text_10201,нардепів,JOB,11,19
text_10201,екс-чиновника,JOB,46,59
text_10202,Кіровський райсуд м. Дніпропетровська,ORG,8,45
text_10202,6 жовтня,DATE,46,54
text_10202,Науменка,PERS,116,124
text_10203,КК,DOC,35,37
text_10203,3 до 6 років,PERIOD,75,87
text_10203,Науменку,PERS,142,150
text_10203,10 серпня цього року,DATE,151,171
text_10204,13 серпня,DATE,12,21
text_10204,"13,78 млн грн",MON,56,69
text_10204,29 серпня,DATE,74,83
text_10204,"6,89 млн грн",MON,116,128
text_10205,15 млн грн,MON,57,67
text_10206,правоохоронці,JOB,23,36
text_10206,2011 році,DATE,41,50
text_10206,49 років,PERIOD,75,83
text_10206,Аульскої хлоропереливної станції,ORG,140,172
text_10206,Криничанський р-н,LOC,175,192
text_10206,Дніпропетровської обл.,LOC,195,217
text_10206,2 млн грн,MON,276,285
text_10207,Науменко,PERS,31,39
text_10207,"1,7 млн грн",MON,130,141
text_10208,Науменко,PERS,12,20
text_10208,КК,DOC,144,146
text_10209,Хорватії,LOC,35,43
text_10209,400 тис євро,MON,61,73
text_10210,вересні,DATE,2,9
text_10210,Олени Вузлової,PERS,59,73
text_10210,ПрАТ «Укторгімпекс»,ORG,89,108
text_10210,1224 кв. м.,QUANT,133,144
text_10210,Київ,LOC,150,154
text_10210,"вул. І Федорова, 32",LOC,157,176
text_10210,ПАТ «Українська залізниця»,ORG,205,231
text_10211,Господарського суду м. Києва,ORG,24,52
text_10211,6 вересня,DATE,57,66
text_10212,2006 році,DATE,2,11
text_10212,ДТГО «Південно-Західна залізниця»,ORG,12,45
text_10212,ТОВ «Нео- Бізнес Системи»,ORG,64,89
text_10213,"вул. І. Федорова, 32",LOC,77,97
text_10214,60%,PCT,44,47
text_10215,2007 році,DATE,2,11
text_10215,Нео-Бізнес Системи,ORG,14,32
text_10215,Укторгімпекс,ORG,92,104
text_10215,"вул. І. Федорова, 32",LOC,124,144
text_10216,серпні 2015 р.,DATE,2,16
text_10216,Нео-Бізнес Системи,ORG,59,77
text_10217,Нео-Бізнес Систем,ORG,16,33
text_10217,Укторгімпексом,ORG,40,54
text_10217,березні цього року,DATE,78,96
text_10218,Укторгімпекс,ORG,24,36
text_10219,Укторгімпексу,ORG,14,27
text_10219,Ігор Коструба,PERS,32,45
text_10219,59%,PCT,48,51
text_10219,Людмила Носач,PERS,56,69
text_10219,"32,7%",PCT,72,77
text_10220,Нео-Бізнес Системи,ORG,2,20
text_10220,Миколу Кретова,PERS,40,54
text_10220,Трейдер Інвестмент Девелопмент Лімітед,ORG,59,97
text_10220,Гонконг,LOC,102,109
text_10220,Микола Кретов,PERS,113,126
text_10220,керівником,JOB,129,139
text_10220,ТОВ «Трініті-БС»,ORG,140,156
text_10220,ТОВ «Гєонік»,ORG,181,193
text_10220,засновником,JOB,199,210
text_10220,Георгій Кривопішин,PERS,215,233
text_10220,екс-директора,JOB,240,253
text_10220,ДТГО «Південно-Західна залізниця»,ORG,254,287
text_10220,Олексія Кривопішина,PERS,288,307
text_10221,Трініті-БС,ORG,11,21
text_10221,Івана Коваленка,PERS,36,51
text_10221,Вадима Лутицького,PERS,54,71
text_10222,Кривопішина,PERS,19,30
text_10222,Любов Бєлова,PERS,31,43
text_10222,Трасті Інвестмент,ORG,124,141
text_10223,Гонконгу,LOC,11,19
text_10223,ПАТ «Український центр обслуговування пасажирів на залізничному транспорті України»,ORG,28,111
text_10223,завідувача,JOB,172,182
text_10223,КМКП «Профдезінфекція №1»,ORG,183,208
text_10223,Кременчук,LOC,211,220
text_10223,Полтавська область,LOC,223,241
text_10223,ТОВ «Фірма «Профдезінфекція № 1»,ORG,277,309
text_10223,засновниками,JOB,327,339
text_10224,Автозаводського районного суду м. Кременчука,ORG,29,73
text_10224,слідчий,JOB,81,88
text_10224,кримінального провадження у № 42017171090000003 від 04.01.2017 року,DOC,108,175
text_10225,липні минулого року,DATE,26,45
text_10225,керівник,JOB,46,54
text_10225,КМКП «Профдезінфекція № 1»,ORG,55,81
text_10225,Фірма «Профдезінфекція № 1»,ORG,118,145
text_10225,Засновником,JOB,148,159
text_10225,комунальник,JOB,223,234
text_10225,директором,JOB,256,266
text_10226,600 грн.,MON,82,90
text_10228,заступник начальника,JOB,26,46
text_10228,управління майном Полтавської обласної,ORG,47,85
text_10228,минулого року,DATE,151,164
text_10228,Профдезінфекція № 1,ORG,204,223
text_10230,Кременчуцьке медичне комунальне підприємство по профілактичній дезінфекції № 1,ORG,211,289
text_10230,КМКП «Профдезінфекція №1»,ORG,292,317
text_10230,управління майна Полтавської області,ORG,330,366
text_10230,Керівником,JOB,369,379
text_10230,Непийвода Анатолій Іванович,PERS,453,480
text_10230,Засновником,JOB,483,494
text_10230,Фірма «Профдезінфекція № 1,ORG,497,523
text_10230,Непийвода Зінаїда Олексіївна,PERS,528,556
text_10230,керівником,JOB,561,571
text_10230,Непийвода,PERS,572,581
text_10230,Вадим Анатолійович,PERS,582,600
text_10231,керівника,JOB,17,26
text_10231,Анатолій Непийвода,PERS,38,56
text_10231,Відділ освіти Зміївської райдержадміністрації,ORG,57,102
text_10231,8 грудня,DATE,103,111
text_10231,ТОВ «Міленіум Спорт»,ORG,126,146
text_10231,Авангард,ORG,179,187
text_10231,Змієві,LOC,198,204
text_10231,"15,69 млн грн",MON,214,227
text_10232,Віснику державних закупівель,ART,26,54
text_10233,кінця 2016 року,DATE,30,45
text_10234,"7,13 млн грн",MON,71,83
text_10235,Авангард,ORG,59,67
text_10235,Державного фонду регіонального розвитку,ORG,91,130
text_10238,Авангард,ORG,25,33
text_10238,Змієві,LOC,38,44
text_10238,2011 році,DATE,59,68
text_10238,2 млн грн,MON,108,117
text_10240,23%,PCT,36,39
text_10241,2015 році,DATE,2,11
text_10241,ДФРР,ORG,132,136
text_10242,7 млн ​ ​ 134 тис грн.,MON,44,66
text_10242,ДФРР,ORG,84,88
text_10242,"6, 42 млн грн.",MON,91,105
text_10242,"0,71 млн грн",MON,132,144
text_10242,ТОВ «Міленіум Спорт»,ORG,147,167
text_10242,Дніпропетровську,LOC,182,198
text_10242,Олені Рязанцевій,PERS,210,226
text_10242,Вячеславу Шеремету,PERS,230,248
text_10242,Директором,JOB,251,261
text_10242,Олена Павлишина,PERS,264,279
text_10243,ТОВ «ЕСГ-Україна»,ORG,38,55
text_10243,Анатолія Каюкова,PERS,56,72
text_10243,ПП «Ремоарт»,ORG,86,98
text_10245,ЕСГ-Україна,ORG,25,36
text_10245,ТОВ «Міленіум ФЛО»,ORG,87,105
text_10245,засновник,JOB,111,120
text_10245,керівник,JOB,124,132
text_10245,Вячеслав Шеремет,PERS,135,151
text_10246,ТОВ «Міленіум Спорт»,ORG,40,60
text_10246,ПП «Ремоарт»,ORG,63,75
text_10246,Бердімурату Джумаєву,PERS,85,105
text_10246,керівником,JOB,127,137
text_10247,Анатолію Шумову,PERS,22,37
text_10247,Івано-Франківська,LOC,38,55
text_10247,Південно-Західній залізниці,ORG,119,146
text_10247,"5,64 млн грн",MON,160,172
text_10248,Івано-Франківського міського суду,ORG,23,56
text_10248,25 січня,DATE,61,69
text_10249,жовтні 2012 року,DATE,22,38
text_10249,Південно-Західної залізниці,ORG,83,110
text_10249,ТОВ «Трейн Лідер Сервіс»,ORG,161,185
text_10249,2М62,ART,205,209
text_10249,250 тис грн,MON,272,283
text_10250,кінці 2012 – на початку 2013 року,PERIOD,2,35
text_10250,Дарниця,ORG,80,87
text_10250,ПрАТ «Івано-Франківський локомотиво-ремонтний завод»,ORG,108,160
text_10251,Трейн Лідер Сервіс,ORG,15,33
text_10251,Івано-Франківського локомотиворемонтного заводу,ORG,120,167
text_10251,"5,39 млн грн",MON,206,218
text_10252,слідчим,JOB,10,17
text_10252,ТОВ «Трейн Лідер Сервіс»,ORG,48,72
text_10252,навесні 2012 року,DATE,73,90
text_10252,Алла Бабенко,PERS,101,113
text_10252,Борисполя,LOC,116,125
text_10253,2013 року,DATE,2,11
text_10253,засновником,JOB,12,23
text_10253,Денис Сердюк,PERS,39,51
text_10253,Директори,JOB,54,63
text_10253,квітня 2015 року,DATE,103,119
text_10253,керівником,JOB,120,130
text_10253,Трейн Лідер Сервісу,ORG,133,152
text_10253,Зураб Месхі,PERS,157,168
text_10254,Трейн Лідер Сервіс,ORG,2,20
text_10254,Київ,LOC,44,48
text_10254,"вул. Патріса Лумумби, 4 / 6",LOC,51,78
text_10255,ТОВ «Укр Транс Сервіс»,ORG,43,65
text_10255,2014 році,DATE,74,83
text_10255,Олег Пахотов,PERS,94,106
text_10255,Дмитро Черевчук,PERS,109,124
text_10255,Дмитро Черевчук,PERS,127,142
text_10255,2008 році,DATE,145,154
text_10255,Конотопського ремонтно-механічного заводу,ORG,172,213
text_10255,ФДМУ,ORG,254,258
text_10256,Промисловість і технологія,ORG,127,153
text_10256,нардепа,JOB,175,182
text_10256,ОПЗЖ,ORG,187,191
text_10256,Вадима Столара,PERS,192,206
text_10256,Арсенал House,MISC,251,264
text_10256,"вул. Московській, 7",LOC,281,300
text_10256,Печерському районі,LOC,303,321
text_10258,"0,33 га",QUANT,43,50
text_10258,2017 року,DATE,59,68
text_10258,ТОВ «Расмус»,ORG,78,90
text_10258,нардепом,JOB,109,117
text_10258,Вадимом Столаром,PERS,118,134
text_10258,головою правління,JOB,137,154
text_10258,ПАТ «ХК «Київміськбуд»,ORG,155,177
text_10258,Ігорем Кушніром,PERS,178,193
text_10259,Укргазбанку,ORG,43,54
text_10259,55 млн грн,MON,60,70
text_10259,27 серпня 2019 року,DATE,73,92
text_10259,ТОВ «Расмус»,ORG,93,105
text_10259,ДАБІ України,ORG,117,129
text_10259,Підрядником,JOB,184,195
text_10259,ТОВ «Альфабуд Комплект»,ORG,207,230
text_10261,50 м,QUANT,62,66
text_10261,27 метрів,QUANT,114,123
text_10261,Центральній планувальній зоні Києва,LOC,126,161
